Symbol,Name,Sector,Industry,Exchange,ETF,Winners 1,Winners 1 First Seen,Winners 5,Winners 5 First Seen,Winners 10,Winners 10 First Seen,Winners 30,Winners 30 First Seen,Winners 50,Winners 50 First Seen,Winners 70,Winners 70 First Seen,Winners 100,Winners 100 First Seen,Loosers 1,Loosers 1 First Seen,Loosers 5,Loosers 5 First Seen,Loosers 10,Loosers 10 First Seen,Loosers 30,Loosers 30 First Seen,Loosers 50,Loosers 50 First Seen,Loosers 70,Loosers 70 First Seen,Loosers 100,Loosers 100 First Seen,Random 1,Random 1 First Seen,Random 5,Random 5 First Seen,Random 10,Random 10 First Seen,Random 30,Random 30 First Seen,Random 50,Random 50 First Seen,Random 70,Random 70 First Seen,Random 100,Random 100 First Seen,Random 120,Random 120 First Seen,Screener,Screener Max,Screener First Seen,Screener First Seen Close,Financials Market Cap,Financials Total Cash,Financials Total Debt,Financials Quick Ratio,Financials Current Ratio,Financials Total Revenue,Financials Debt To Equity,Financials Return On Assets,Financials Return On Equity,Financials Free Cashflow,Financials Operating Cashflow
CDT,Conduit Pharmaceuticals Inc.,Healthcare,Biotechnology,NCM,XLV,1,2024-07-16 13:33:57.089090,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-07-16 13:33:57.089090,2.150000095367432,5471356,2130000,2867000,0.576,1.308,,106.699,-1.68257,,-15619500,-11654000
CDTG,CDT Environmental Technology Investment Holdings Limited,Industrials,Waste Management,NCM,XLI,0,,1,2024-11-08 06:30:10.653379,0,,0,,0,,0,,0,,0,,1,2025-01-13 06:34:16.584680,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 5,Loosers 5",Winners 5,2024-11-08 06:30:10.653379,4.03000020980835,8011252,124379,5660179,1.493,1.503,29765204,15.119,0.0154,0.04045,3139586,-1987028
CE,Celanese Corporation,Basic Materials,Chemicals,NYQ,XLB,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-02-20 06:32:47.584526,1,2024-11-06 06:32:55.207543,0,,0,,0,,0,,0,,0,,0,,0,,"Loosers 70,Loosers 100",Loosers 70,2024-11-06 06:32:55.207543,91.0,5257006080,951000000,13146000384,1.012,1.937,10058000384,234.123,0.02664,-0.24981001,520500000,902000000
CECAF,CanAsia Energy Corp.,Energy,Oil & Gas E&P,PNK,XLE,0,,0,,0,,0,,0,,0,,0,,1,2024-02-09 06:17:13.842033,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-02-09 06:17:13.842033,0.0829999968409538,7391580,6063000,21000,1.57,1.57,,0.291,0.03907,0.16226,-4337625,-2949000
CECO,CECO Environmental Corp.,Industrials,Pollution & Treatment Controls,NMS,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,230,2024-05-07 06:21:41.536620,15,2024-07-16 19:04:48.850495,0,,0,,0,,"Random 30,Random 50",Random 30,2024-05-07 06:21:41.536620,23.06999969482422,1555143936,36823000,264716992,1.016,1.344,656166976,87.302,0.03953,0.19869,14759750,-2426000
CELH,"Celsius Holdings, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,NCM,XLP,0,,0,,0,,0,,5,2025-02-21 19:45:46.754517,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-05-28 17:53:05.463690,0,,0,,0,,0,,0,,5,2024-04-19 06:20:26.192930,118,2024-04-12 17:15:12.765617,0,,"Winners 50,Loosers 100,Random 70,Random 100",Random 100,2024-04-12 17:15:12.765617,78.80000305175781,13391098880,977284992,19702000,2.952,3.378,1329197952,1.554,0.04788,0.09191,203219120,231616000
CELZ,"Creative Medical Technology Holdings, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,1,2025-07-10 06:38:13.575445,1,2025-02-20 06:30:27.209420,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 5,Winners 10",Winners 5,2025-02-20 06:30:27.209420,6.150000095367432,9625398,7702867,14194,26.897,27.39,14000,0.176,-0.437,-0.70448,-4031574,-5995963
CENN,Cenntro Inc.,Consumer Cyclical,Auto Manufacturers,NCM,XLY,1,2025-03-06 06:31:18.338542,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2025-03-06 06:31:18.338542,0.9077000021934508,24124094,8536714,21146264,0.376,2.03,31097532,28.797,-0.123730004,-0.34112,11057617,-17451950
CENX,Century Aluminum Company,Basic Materials,Aluminum,NMS,XLB,0,,0,,0,,1,2024-11-06 06:30:55.027486,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2024-11-06 06:30:55.027486,21.049999237060547,2146904448,40700000,488800000,0.541,1.752,2432000000,71.431,0.059899997,0.14931,59800000,58900000
CEPU,Central Puerto S.A.,Utilities,Utilities - Regulated Electric,NYQ,XLU,0,,0,,1,2024-03-19 06:17:45.282029,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 10,Winners 10,2024-03-19 06:17:45.282029,8.899999618530273,1893452416,268222218240,410474610688,1.044,1.235,748170051584,19.751,0.04842,0.06137,139496062976,330414096384
CERO,"CERo Therapeutics Holdings, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,5,2024-02-22 06:17:45.713301,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 5,Loosers 5,2024-02-22 06:17:45.713301,3.25,9677894,5203537,1366585,0.662,0.734,,,-1.22863,,-11192384,-12281578
CESDF,CES Energy Solutions Corp.,Energy,Oil & Gas Equipment & Services,PNK,XLE,0,,1,2024-03-02 06:18:16.110307,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,44,2024-02-03 06:16:15.151583,74,2024-05-16 06:18:54.652624,0,,0,,0,,0,,0,,"Winners 5,Random 5,Random 10",Random 10,2024-02-03 06:16:15.151583,2.930000066757202,1162665216,,470646016,1.515,3.117,2418324992,59.607,0.114700004,0.23775,156943504,261176000
CETX,"Cemtrex, Inc.",Technology,Software - Infrastructure,NCM,XLK,8,2024-05-18 17:36:12.876580,0,,1,2023-12-22 06:17:58.761920,0,,0,,0,,0,,3,2024-05-02 06:19:40.308742,3,2024-05-01 07:11:09.647357,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 10,Loosers 1,Loosers 5",Winners 1,2023-12-22 06:17:58.761920,6.489999771118164,4059820,4552970,23393160,0.803,1.214,73816288,347.721,-0.00847,-4.18187,-2777547,403408
CETXP,"Cemtrex, Inc.",Technology,Software - Infrastructure,PNK,XLK,0,,0,,0,,0,,0,,0,,0,,1,2024-02-14 06:17:56.234361,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-02-14 06:17:56.234361,0.4380950033664703,1505074,4552970,23393160,0.803,1.214,73816288,347.721,-0.00847,-4.18187,-2777547,403408
CETY,"Clean Energy Technologies, Inc.",Industrials,Specialty Industrial Machinery,NCM,XLI,0,,0,,0,,0,,0,,0,,0,,3,2024-01-23 06:19:03.828676,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-01-23 06:19:03.828676,0.959999978542328,17305704,42311,4896528,0.391,0.529,1703573,165.919,-0.15613,-0.90363,-1356663,-3465362
CEVA,"CEVA, Inc.",Technology,Semiconductors,NMS,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2025-02-28 06:34:15.388653,0,,0,,0,,Random 50,Random 50,2025-02-28 06:34:15.388653,33.529998779296875,519464192,158348000,4832000,6.837,7.449,109112000,1.795,-0.01424,-0.02508,5008625,3417000
CFLT,"Confluent, Inc.",Technology,Software - Infrastructure,NMS,XLK,0,,0,,0,,0,,1,2025-02-13 06:30:46.544699,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,2024-11-07 06:31:59.598067,3,2024-11-26 20:51:33.555586,0,,0,,0,,"Winners 50,Random 30,Random 50",Random 30,2024-11-07 06:31:59.598067,27.1299991607666,5629669376,1940622976,1107756032,3.75,3.984,1064824000,104.145,-0.09284,-0.32176998,174882128,42185000
CFRXQ,ContraFect Corporation,Healthcare,Biotechnology,PNK,XLV,0,,0,,0,,0,,0,,0,,0,,2,2024-01-17 06:18:37.043429,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-01-17 06:18:37.043429,0.0309999994933605,5352,5413000,2553000,0.439,0.529,,,-1.1744,,-24600750,-35586000
CFTN,Clifton Mining Company,Basic Materials,Other Precious Metals & Mining,PNK,XLB,1,2025-06-30 06:38:06.963085,0,,0,,0,,0,,0,,0,,2,2024-01-20 06:17:15.007776,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Loosers 1,2024-01-20 06:17:15.007776,0.0700000002980232,4418872,1277707,0,147.264,149.363,,,-0.07664,-0.04296,-279586,-430990
CGAU,Centerra Gold Inc.,Basic Materials,Gold,NYQ,XLB,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,2024-09-25 06:33:54.910753,0,,0,,0,,0,,0,,Random 10,Random 10,2024-09-25 06:33:54.910753,7.480000019073486,1432967168,522340000,0,2.309,3.458,1214156032,,0.01087,0.04383,71475248,280328992
CGC,Canopy Growth Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,XLV,0,,0,,1,2024-04-19 06:19:19.937391,1,2024-05-01 07:11:00.593364,0,,0,,0,,0,,0,,0,,1,2024-05-02 06:21:06.877493,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 10,Winners 30,Loosers 30",Winners 10,2024-04-19 06:19:19.937391,7.829999923706055,333272512,131619000,348396992,1.953,3.12,268995008,71.508,-0.03629,-1.2233,-98823504,-165750000
CGEM,"Cullinan Therapeutics, Inc.",Healthcare,Biotechnology,NMS,XLV,0,,0,,0,,4,2024-04-26 19:17:21.712736,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,327,2024-04-12 19:05:57.301329,0,,0,,0,,0,,"Winners 30,Random 30",Random 30,2024-04-12 19:05:57.301329,16.81999969482422,430512256,303827008,1840000,11.109,11.619,,0.333,-0.25377,-0.3657,-87130752,-150211008
CGEN,Compugen Ltd.,Healthcare,Biotechnology,NCM,XLV,0,,14,2023-12-30 06:16:22.593546,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2023-12-30 06:16:22.593546,1.9800000190734863,140393536,103745000,2771000,5.092,5.092,27589000,4.852,-0.080699995,-0.24224001,,
CGMLF,Chalice Mining Limited,Basic Materials,Other Industrial Metals & Mining,PNK,XLB,1,2024-09-19 06:29:37.637573,9,2024-05-18 17:36:16.919447,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5",Winners 5,2024-05-18 17:36:16.919447,1.2400000095367432,416389024,89707000,1958000,19.372,19.489,446000,1.386,-0.121800005,-0.16594,-18274500,-23733000
CGNT,Cognyte Software Ltd.,Technology,Software - Infrastructure,NMS,XLK,0,,0,,1,2024-03-13 20:44:43.534609,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 10,Winners 10,2024-03-13 20:44:43.534609,8.039999961853027,645776576,102642000,31378000,1.066,1.335,363465984,14.541,-0.00090000004,-0.0163,15987750,27038000
CGTL,Creative Global Technology Holdings Limited,Consumer Cyclical,Specialty Retail,NCM,XLY,0,,0,,8,2024-12-14 22:53:51.164412,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 10,Winners 10,2024-12-14 22:53:51.164412,7.099999904632568,20086978,520860,126886,3.877,5.391,35611760,0.943,0.23392999,0.37797,-4480077,-3524152
CGTRF,GT Resources Inc.,Basic Materials,Other Industrial Metals & Mining,OQB,XLB,1,2024-05-15 06:19:48.777389,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-05-15 06:19:48.777389,0.0390000008046627,9742593,8833011,0,75.976,76.64,,,-0.22824,-0.29167,-1952432,-3420144
CGTX,"Cognition Therapeutics, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,2,2024-07-29 20:10:46.358964,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 5,Loosers 5,2024-07-29 20:10:46.358964,1.860700011253357,46773716,16428000,635000,1.937,2.088,,5.175,-1.0753399,-1.61926,-31627876,-31107000
CHCI,"Comstock Holding Companies, Inc.",Real Estate,Real Estate Services,NCM,XLRE,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-04-24 06:22:51.577072,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 10,Loosers 10,2024-04-24 06:22:51.577072,6.28000020980835,134818288,28297000,6047000,10.457,10.66,53295000,11.257,0.123959996,0.33257,7719250,13498000
CHCT,Community Healthcare Trust Incorporated,Real Estate,REIT - Healthcare Facilities,NYQ,XLRE,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-07-31 20:10:21.105510,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 30,Loosers 30,2024-07-31 20:10:21.105510,21.809999465942383,437415008,13984000,504087008,3.272,4.251,118100000,115.136,0.011109999,-0.01579,59227752,57717000
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,NMS,XLP,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,87,2025-01-07 16:54:33.024795,0,,0,,Random 70,Random 70,2025-01-07 16:54:33.024795,49.994998931884766,2606363648,96866000,930041984,1.078,2.008,3950673920,166.758,0.04859,0.13643,106234376,156904000
CHEK,Check-Cap Ltd.,Healthcare,Diagnostics & Research,NCM,XLV,0,,6,2024-03-27 06:18:24.406867,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-03-27 06:18:24.406867,2.470000028610229,3919611,17824000,0,19.522,19.665,,,-0.33212003,-0.53033,-10491375,-14062000
CHGCF,"Chugai Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - General,PNK,XLV,0,,0,,0,,0,,3,2024-11-04 19:30:00.552137,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 50,Winners 50,2024-11-04 19:30:00.552137,45.220001220703125,82726559744,1027609001984,0,5.012,6.037,1196214976512,,0.16052,0.21165001,344112365568,462121009152
CHGCY,"Chugai Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - General,PNK,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-08-08 06:48:16.392612,0,,0,,0,,0,,0,,0,,33,2024-08-22 20:15:06.456358,0,,0,,0,,0,,"Loosers 30,Random 30",Random 30,2024-08-22 20:15:06.456358,24.21999931335449,82726576128,1027609001984,0,5.012,6.037,1196214976512,,0.16052,0.21165001,344112365568,462121009152
CHGG,"Chegg, Inc.",Consumer Defensive,Education & Training Services,NYQ,XLP,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-02-26 06:33:36.422724,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 5,Loosers 5,2025-02-26 06:33:36.422724,1.0700000524520874,122915936,85640000,80216000,0.457,0.898,506584000,50.816,-0.0502,-1.0391101,67726496,77346000
CHKKF,Chakana Copper Corp.,Basic Materials,Other Precious Metals & Mining,OQB,XLB,1,2025-02-28 06:30:46.167507,0,,0,,0,,0,,0,,0,,2,2024-07-02 20:10:44.956150,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Loosers 1,2024-07-02 20:10:44.956150,0.0331999994814395,1469140,266724,343365,0.398,0.586,,49.231,-1.08369,-1.9922999,1254765,-2285673
CHKMF,Altair Minerals Limited,Basic Materials,Other Industrial Metals & Mining,PNK,XLB,12,2024-07-15 20:10:10.851747,0,,0,,0,,0,,0,,0,,2,2024-07-12 06:27:51.957424,0,,0,,0,,0,,0,,0,,22,2024-10-03 06:35:25.352897,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1,Random 1",Random 1,2024-07-12 06:27:51.957424,0.0179999992251396,51560880,953336,0,9.762,9.914,5493,,-0.13852,-0.23223,-2036667,-859358
CHR,"Cheer Holding, Inc.",Communication Services,Advertising Agencies,NCM,XLC,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-08-11 06:46:59.401444,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 5,Loosers 5,2025-08-11 06:46:59.401444,1.1699999570846558,14198651,203228000,9301000,7.414,8.287,147134000,2.887,0.040009998,0.07005,-4993000,33536000
CHRS,"Coherus Oncology, Inc.",Healthcare,Biotechnology,NGM,XLV,0,,1,2024-11-21 06:32:17.434646,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-11-21 06:32:17.434646,1.100000023841858,95410744,237636992,39273000,1.355,1.442,217526000,32.775,-0.12069,0.9633,-23783124,-105866000
CHSN,Chanson International Holding,Consumer Cyclical,Restaurants,NCM,XLY,0,,0,,1,2023-12-12 10:28:21.179059,0,,0,,0,,0,,0,,0,,0,,2,2024-10-08 06:32:49.615490,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 10,Loosers 30",Loosers 30,2023-12-12 10:28:21.179059,11.279999732971191,7484400,12102763,13040520,0.996,1.303,18227536,70.775,-0.00829,0.049689997,4505713,3538038
CHUC,"Charlie's Holdings, Inc.",Consumer Defensive,Tobacco,OQB,XLP,1,2024-02-10 06:16:21.688436,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-02-10 06:16:21.688436,0.2448000013828277,35950672,112000,3166000,0.022,0.515,7749000,,-0.52794,,-313875,-1599000
CHWY,"Chewy, Inc.",Consumer Cyclical,Internet Retail,NYQ,XLY,0,,0,,0,,3,2024-05-29 15:34:00.042557,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2024-05-29 15:34:00.042557,21.270000457763672,14778786816,616400000,535300000,0.381,0.8,12099635200,142.519,0.02493,0.76236,386486016,600825024
CIADF,China Mengniu Dairy Company Limited,Consumer Defensive,Packaged Foods,PNK,XLP,0,,0,,0,,0,,0,,0,,0,,0,,7,2024-08-19 17:52:43.568979,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 5,Loosers 5,2024-08-19 17:52:43.568979,1.5,9755199488,22432854016,34675474432,0.719,0.967,88674770944,72.202,0.03368,0.00455,2571808512,8332256256
CICOF,"COSCO SHIPPING Holdings Co., Ltd.",Industrials,Marine Shipping,PNK,XLI,0,,1,2024-12-06 06:32:45.746051,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-12-06 06:32:45.746051,1.4199999570846558,33115680768,187984199680,79514157056,1.639,1.713,243539427328,26.887,0.08322,0.22332,30398097408,75488100352
CICOY,"COSCO SHIPPING Holdings Co., Ltd.",Industrials,Marine Shipping,PNK,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,2024-11-04 19:32:05.338025,0,,0,,0,,0,,0,,Random 10,Random 10,2024-11-04 19:32:05.338025,8.170000076293945,33115643904,187984199680,79514157056,1.639,1.713,243539427328,26.887,0.08322,0.22332,30398097408,75488100352
CIEN,Ciena Corporation,Technology,Communication Equipment,NYQ,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,26,2024-10-03 06:36:00.411363,115,2024-11-08 06:33:39.680086,0,,"Random 70,Random 100",Random 100,2024-10-03 06:36:00.411363,66.0199966430664,13438347264,1253948032,1588628992,2.086,3.404,4264558080,57.219,0.022939999,0.037049998,329156736,450652000
CIFR,Cipher Mining Inc.,Financial Services,Capital Markets,NMS,XLF,0,,21,2023-12-19 06:18:03.972576,7,2024-03-26 10:31:37.677117,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,243,2024-01-31 19:34:23.256189,57,2024-03-26 10:31:57.214961,0,,0,,0,,0,,0,,"Winners 5,Winners 10,Random 5,Random 10",Random 5,2023-12-19 06:18:03.972576,3.140000104904175,1807807232,62704000,189288000,1.229,4.184,158848992,25.275,-0.07676,-0.21394,,
CIIT,"Tianci International, Inc.",Technology,Electronics & Computer Distribution,NCM,XLK,1,2025-07-09 06:37:33.769847,0,,0,,0,,0,,0,,0,,1,2025-07-01 06:40:27.663335,0,,0,,0,,0,,0,,0,,0,,7,2025-05-09 06:38:14.131252,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1,Random 5",Random 5,2025-05-09 06:38:14.131252,2.569999933242798,15751533,3630884,0,273.231,325.433,9464501,,-0.25475,-0.42231,-1491424,-2008918
CING,Cingulate Inc.,Healthcare,Biotechnology,NCM,XLV,1,2024-07-11 06:26:53.577522,4,2024-08-15 13:33:19.270151,6,2024-08-30 20:12:06.010732,3,2024-08-16 13:33:41.733097,0,,0,,0,,6,2024-06-28 20:10:58.766168,1,2024-02-03 06:16:03.128625,0,,7,2024-08-19 13:37:58.465299,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5,Winners 10,Winners 30,Loosers 1,Loosers 5,Loosers 30",Loosers 30,2024-02-03 06:16:03.128625,1.3300000429153442,21665652,9518966,5081778,1.71,1.871,,85.684,-1.14136,-3.5806398,-8310179,-14313309
CINGF,Coinsilium Group Limited,Technology,Software - Application,OQB,XLK,76,2024-01-04 06:18:30.511310,1,2025-06-24 09:13:58.673449,0,,0,,0,,0,,0,,9,2024-01-17 06:18:37.043429,0,,0,,0,,0,,0,,0,,353,2024-02-13 06:19:10.385909,1,2025-06-24 09:18:12.093421,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5,Loosers 1,Random 1,Random 5",Random 1,2024-01-04 06:18:30.511310,0.0299999993294477,17495782,286999,0,1.458,6.611,6000,,-0.1079,-0.29411,-175230,-711512
CINT,CI&T Inc.,Technology,Software - Infrastructure,NYQ,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,16,2024-08-19 06:33:03.705099,0,,0,,0,,0,,0,,Random 10,Random 10,2024-08-19 06:33:03.705099,7.21999979019165,728075392,62813000,149898000,1.491,1.554,444135008,51.554,0.06744,0.1117,35758332,62532000
CIO,"City Office REIT, Inc.",Real Estate,REIT - Office,NYQ,XLRE,0,,0,,1,2025-07-25 06:40:31.071227,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 10,Winners 10,2025-07-25 06:40:31.071227,6.900000095367432,280527008,18264000,650796032,0.167,1.055,168892000,105.747,0.011410001,-0.17438999,-219783008,52541000
CIO-PA,"City Office REIT, Inc.",Real Estate,REIT - Office,NYQ,XLRE,0,,0,,0,,1,2025-07-25 06:40:40.077800,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 30,Winners 30,2025-07-25 06:40:40.077800,24.674999237060547,468601600,18264000,650796032,0.167,1.055,168892000,105.747,0.011410001,-0.17438999,-219783008,52541000
CISS,C3is Inc.,Industrials,Marine Shipping,NCM,XLI,0,,0,,0,,0,,0,,0,,0,,6,2024-01-10 06:18:39.760653,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-01-10 06:18:39.760653,0.4339999854564667,2662419,15691873,12896,0.902,1.012,38174752,0.016,0.035380002,0.019019999,-13220419,13476956
CIX,CompX International Inc.,Industrials,Security & Protection Services,ASE,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2024-05-08 21:20:33.399221,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 30,Loosers 30,2024-05-08 21:20:33.399221,27.600000381469727,338759424,56215000,0,5.09,7.489,152720992,,0.07295,0.116210006,7434000,16031000
CJREF,Corus Entertainment Inc.,Communication Services,Entertainment,PNK,XLC,0,,0,,0,,0,,0,,0,,0,,3,2024-06-11 20:11:55.997582,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-06-11 20:11:55.997582,0.209999993443489,14306740,81862000,1189918976,0.689,0.729,1164683008,,0.04354,,566024384,47123000
CLABF,Core One Labs Inc.,Healthcare,Biotechnology,PNK,XLV,10,2024-12-10 20:25:50.758346,0,,0,,0,,0,,0,,0,,2,2024-12-04 06:33:45.813969,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2024-12-04 06:33:45.813969,0.1000000014901161,4916145,154816,250000,0.641,0.81,458542,4.432,,,,-2213036
CLBT,Cellebrite DI Ltd.,Technology,Software - Infrastructure,NMS,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,2024-01-31 19:34:23.256189,466,2024-04-12 17:15:12.765617,0,,0,,0,,0,,"Random 10,Random 30",Random 30,2024-01-31 19:34:23.256189,9.039999961853027,3309478656,409486016,10603000,1.705,1.819,419169984,2.917,0.06046,-1.15346,112159376,143008000
CLCFF,Christina Lake Cannabis Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,OQB,XLV,8,2025-01-08 06:30:23.897824,0,,0,,0,,0,,0,,0,,4,2024-02-07 06:17:01.988687,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2024-02-07 06:17:01.988687,0.0529999993741512,8022980,3393678,0,0.992,2.145,16154117,68.118,,,,3418177
CLDI,"Calidi Biotherapeutics, Inc.",Healthcare,Biotechnology,ASE,XLV,0,,0,,0,,0,,0,,0,,0,,2,2024-02-28 06:17:49.772099,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-02-28 06:17:49.772099,8.5,16569874,10561000,4705000,1.956,2.117,,64.461,-1.11743,,-15511750,-22994000
